sampleId,ParticipantId,collectionEnd,Days,Latitude,Longitude,melanogaster,simulans,suzukii,busckii,testacea,hydei,mercatorum,repleta,funebris,immigrans,phalerata,subobscura,virilis,INCAL_WindSpeedNorth_daily,INCAL_RainfallRate_daily,INCAL_GlobalRadiation_daily,INCAL_RelativeHumidity_daily,INCAL_AirPressure_daily,INCAL_WindSpeedEast_daily,INCAL_DewPointTemperature_daily,INCAL_Temperature2m_daily,Yearly_TM,Yearly_RR,Yearly_SA,Monthly_TM,Monthly_RR,Monthly_SA,Daily_TX,Daily_TN,Daily_RR,Daily_SA,reprojected_r00_Wien_Bezirke_100m_1_1_Band_1,reprojected_r01_real_land_use2020_100m_b32_1_1_looseresidential,reprojected_r01_real_land_use2020_100m_b32_1_1_mediumresidential,reprojected_r01_real_land_use2020_100m_b32_1_1_denseresidential,reprojected_r01_real_land_use2020_100m_b32_1_1_largeisolatedresidential,reprojected_r01_real_land_use2020_100m_b32_1_1_office,reprojected_r01_real_land_use2020_100m_b32_1_1_commercial,reprojected_r01_real_land_use2020_100m_b32_1_1_businesscore,reprojected_r01_real_land_use2020_100m_b32_1_1_lowmixeduse,reprojected_r01_real_land_use2020_100m_b32_1_1_industrial,reprojected_r01_real_land_use2020_100m_b32_1_1_leisure,reprojected_r01_real_land_use2020_100m_b32_1_1_health,reprojected_r01_real_land_use2020_100m_b32_1_1_education,reprojected_r01_real_land_use2020_100m_b32_1_1_indoorsports,reprojected_r01_real_land_use2020_100m_b32_1_1_military,reprojected_r01_real_land_use2020_100m_b32_1_1_sewage,reprojected_r01_real_land_use2020_100m_b32_1_1_energy,reprojected_r01_real_land_use2020_100m_b32_1_1_water...55,reprojected_r01_real_land_use2020_100m_b32_1_1_construction,reprojected_r01_real_land_use2020_100m_b32_1_1_greenstreets,reprojected_r01_real_land_use2020_100m_b32_1_1_non-greenstreets,reprojected_r01_real_land_use2020_100m_b32_1_1_parking,reprojected_r01_real_land_use2020_100m_b32_1_1_railway,reprojected_r01_real_land_use2020_100m_b32_1_1_transport,reprojected_r01_real_land_use2020_100m_b32_1_1_park,reprojected_r01_real_land_use2020_100m_b32_1_1_outdoorsports,reprojected_r01_real_land_use2020_100m_b32_1_1_cemetery,reprojected_r01_real_land_use2020_100m_b32_1_1_fields,reprojected_r01_real_land_use2020_100m_b32_1_1_vineyards,reprojected_r01_real_land_use2020_100m_b32_1_1_nursery,reprojected_r01_real_land_use2020_100m_b32_1_1_forest,reprojected_r01_real_land_use2020_100m_b32_1_1_meadow,reprojected_r01_real_land_use2020_100m_b32_1_1_water...70,reprojected_r02_dem_mean_100m_b1_1_1_Band_1,reprojected_r04_imp2018_100m_b1_1_1_Band_1,reprojected_r05_treecover2018_100m_b1_COG_1_1_Band_1,reprojected_r06_protected_area_100m_b1_1_1_Band_1,reprojected_r07_Wien_water_areas_grid100m_1_1_Band_1,reprojected_r08_Wien_buildings_area_ha_100m_b1_1_1_Band_1,reprojected_r09_Wien_build_volume_i_grid100m_1_1_Band_1,reprojected_r10_vineyard_100m_b1_1_1_Band_1
VCFC_258,VCF24A010,2024-10-22,295,48.15257,16.37012,22,0,0,0,0,0,1,0,0,0,0,0,0,2.761319841,0.04729476,100.11855,75.74591,102036.4,-1.818570618,7.6793575,11.998831,13.52043,729.4509,7325177,12.649064,41.069111,423745.8,16.837346,8.823939,1.175794886,18018.025,10,4.29856777191162,68.9176406860352,0,0,0,0,0,0,0,0,0,5.76086378097534,0,0,0,0,0,0,0,18.4262638092041,0,0,0,0,0,0,0,0,0,0.902174770832062,0.225543692708015,0,198.640426635742,14.679762840271,6.06923627853394,1.35326218605042,0,0.167216449975967,8.03371620178223,0
VCFC_259,VCF24A155,2024-10-22,295,48.28229,15.71151,220,0,0,0,0,3,6,1,0,0,0,0,0,-0.022151143,0.0359023,106.17662,79.69207,101978.1,-0.22186993,7.994746,11.602213,12.86351,851.1228,6877690,12.270655,40.860508,453077.2,17.303852,7.975379,1.245260028,20584.103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VCFC_260,VCF24A014,2024-10-23,296,48.25268,16.33831,3,0,0,0,0,0,1,0,0,0,0,0,0,1.025415225,0.03664851,100.28331,77.67007,102229.9,-0.312746576,7.3864598,11.332406,13.25449,864.317,7240516,12.435042,46.237694,429137.1,15.895028,8.600557,0.995993599,16984.651,19,0.403746008872986,85.7005844116211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.7531681060791,0.11874882131815,0,0,0,0,0,0,0,0,0,0,0,235.147796630859,12.1909818649292,7.02255153656006,0,0,0.283412486314774,25.2730102539062,0
VCFC_261,VCF24A149,2024-10-26,299,48.16594,16.32444,7,0,0,0,0,0,2,0,0,0,0,0,0,2.63525247,0.008793443,90.71677,78.58703,102463.1,-2.189660353,8.0328956,11.8254,13.52439,780.4857,7278145,12.68105,43.138515,430111.7,15.557135,8.470398,0.266857428,16480.988,12,0,4.87478733062744,0,65.9339370727539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.89786434173584,21.0848770141602,0,0.00584500515833497,0,0.0584500506520271,0,0.0874026417732239,0,0,0,0,0,0,209.014129638672,17.2816219329834,0,0,0,0.455441951751709,33.4316787719727,0
VCFC_262,VCF24A005,2024-10-28,301,48.20219,16.29594,0,0,0,0,0,0,5,22,0,0,0,0,0,1.344858366,0.002809992,90.06745,81.61886,102585.1,-1.500623201,8.5990382,11.82847,13.20311,845.4929,7228574,12.471852,45.045708,434484.7,15.552016,8.827627,0.242308975,16344.073,14,0.320346504449844,0,70.6275787353516,0,0,0,0,0,0,0,0,0,0,1.04841947555542,0,0,0,0,16.1414642333984,9.86360454559326,0,0,0,0,0,0,0,0,0,0,0,0,254.422500610352,12.3379077911377,4.37090253829956,0,0,0.250604093074799,29.8070106506348,0
VCFC_263,VCF24A035,2024-10-27,300,48.15649,16.28339,59,0,0,0,0,0,4,0,0,0,0,0,0,1.460519943,0.01122995,91.80824,80.35732,102544.2,-1.535778479,8.303169,11.760241,13.02802,799.6995,7245432,12.326941,45.009968,407426.1,15.494685,8.25331,0.278879318,13504.607,23,57.805419921875,32.6263580322266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6884822845459,0,0,0,0,0,0,0,0,0,0,0,0,240.90869140625,8.60507392883301,9.43111896514893,0,0,0.254559695720673,24.5435924530029,0
VCFC_264,VCF24A035,2024-10-27,300,48.15649,16.28339,6,10,6,0,0,0,0,0,1,0,0,0,0,1.460519943,0.01122995,91.80824,80.35732,102544.2,-1.535778479,8.303169,11.760241,13.02802,799.6995,7245432,12.326941,45.009968,407426.1,15.494685,8.25331,0.278879318,13504.607,23,57.805419921875,32.6263580322266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6884822845459,0,0,0,0,0,0,0,0,0,0,0,0,240.90869140625,8.60507392883301,9.43111896514893,0,0,0.254559695720673,24.5435924530029,0
VCFC_265,VCF24A010,2024-10-30,303,48.15257,16.37012,30,2,0,0,0,0,0,2,0,0,0,0,0,2.794878502,0.005261617,84.07374,80.16466,102612.9,-2.509322231,9.0067982,12.493788,13.52043,729.4509,7325177,12.649064,41.069111,423745.8,16.100024,9.070115,0.12312939,16494.793,10,4.29856777191162,68.9176406860352,0,0,0,0,0,0,0,0,0,5.76086378097534,0,0,0,0,0,0,0,18.4262638092041,0,0,0,0,0,0,0,0,0,0.902174770832062,0.225543692708015,0,198.640426635742,14.679762840271,6.06923627853394,1.35326218605042,0,0.167216449975967,8.03371620178223,0
VCFC_266,VCF24A161,2024-10-29,302,48.20174,16.38917,17,0,0,0,0,0,0,0,0,0,0,0,0,2.25626106,0.003101356,89.71775,77.08358,102603.6,-2.110110544,8.7386747,12.821507,14.30976,743.3611,7299568,13.313463,40.702702,431000.7,15.865646,10.147559,0.143213517,16311.973,3,0,0,56.3506164550781,0.0329117402434349,0.687167704105377,0.378485023975372,5.68770837783813,0,0,2.49294424057007,0,2.26256203651428,0,0,0,0,0,0,0,30.0626239776611,0,0,0,0,0,0,0,0,0,0,0,0,169.849380493164,16.4590320587158,0.21620038151741,0,0,0.509323000907898,16.4968070983887,0
VCFC_267,VCF24A028,2024-10-30,303,48.08389,16.28351,25,0,0,0,0,0,0,0,0,0,0,0,0,0.737671658,0.004710158,87.88245,82.5765,102634.9,-0.322831023,9.2089933,12.255699,12.9588,737.7234,7203055,12.174957,45.555286,392792,16.244453,8.214794,0.129890612,15105.739,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VCFC_268,VCF24A060,2024-10-30,303,48.21634,16.35738,21,0,0,0,0,0,3,0,0,0,0,0,0,1.429212307,0.003901512,83.94973,78.81268,102616.5,-1.137568733,9.0493406,12.813462,14.30324,775.5921,7330120,13.308948,41.35516,451437.4,16.170051,10.272247,0.145340644,18288.879,9,0,0,51.7062301635742,0,0,0,0,0,0,1.71198499202728,0,0.212790235877037,0,0,0,0,0,0,0,38.1425323486328,0,0,0,7.0191388130188,0,0,0,0,0,0,0,0,178.472549438477,18.978967666626,1.43121945858002,0,0,0.448365658521652,22.1799755096436,0
VCFC_269,VCF24A014,2024-10-31,304,48.25268,16.33831,26,0,0,0,0,0,2,0,0,0,0,0,0,0.768390203,0.004820054,86.70722,83.07316,102618.6,-0.498751504,9.0021586,11.964959,13.25449,864.317,7240516,12.435042,46.237694,429137.1,15.885052,9.269518,0.159039617,15621.36,19,0.403746008872986,85.7005844116211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.7531681060791,0.11874882131815,0,0,0,0,0,0,0,0,0,0,0,235.147796630859,12.1909818649292,7.02255153656006,0,0,0.283412486314774,25.2730102539062,0
VCFC_270,VCF24A019,2024-11-02,306,48.20722,16.37597,0,0,0,0,0,0,3,0,0,0,0,0,0,0.792043295,0.003138877,83.36793,80.45321,102688.3,-0.514494569,9.6557752,13.090575,14.58838,756.961,7310318,6.318956,9.071515,335986.6,16.513434,10.642115,0.146468549,16356.527,1,0,0,59.3672256469727,0,18.9659767150879,0,0,0,0,0,0,0.0732448846101761,0,0,0,0,0,0,0,20.5935516357422,0,0,0,0,0,0,0,0,0,0,0,0,168.851684570312,19.1299095153809,0,0,0,0.603747248649597,23.215389251709,0
VCFC_271,VCF24A147,2024-10-10,283,46.64063,13.89183,213,5,0,0,0,0,5,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VCFC_272,CoordVorhanden,2024-11-04,308,48.47132,15.98141,110,0,0,0,0,5,9,3,1,0,0,0,1,0.016357221,0.007810685,78.75374,87.44116,102740,-0.426834077,8.1553129,10.259018,12.89898,782.9399,7102478,4.769059,7.708146,280109.5,15.274122,6.89094,0.240980287,15415.019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VCFC_273,VCF24A162,2024-11-05,309,48.19354,16.36931,32,0,0,0,0,0,3,2,1,0,0,0,0,0.402472478,0.003156041,79.73477,80.07332,102732.4,-0.195237217,8.7281092,12.18491,14.50556,763.8929,7268427,6.288519,9.295302,333180.5,15.451563,9.478664,0.141137645,16399.914,4,0,0,58.9765396118164,0,0,0,0,0,0,0.0123027553781867,0,8.19603061676025,0,0,0,0,0,0,0.206712424755096,24.0182552337646,0,0,0,7.37114477157593,0,0,0,0,0,0,0,0,176.379531860352,16.6017265319824,4.69713354110718,0,0,0.426132440567017,17.743278503418,0
VCFC_274,VCF24A133,2024-11-06,310,48.24505,16.37221,33,0,0,0,0,1,0,3,0,0,0,0,0,0.21169953,0.0006072533,80.48724,83.27938,102725,-0.275777938,7.8024997,10.691617,13.85212,777.1276,7352119,5.590164,9.903841,325459.4,14.977758,7.656892,0.070264326,16142.57,20,2.42282891273499,0,80.3147735595703,0.0220304876565933,0,2.02908825874329,0,0,0,3.09197378158569,0,0,0,0,0,0.0587479695677757,0,0,0,2.05022835731506,0.769321739673615,5.32510471343994,0,0.576991260051727,0,0,0,0,0,1.15398252010345,0,0,163.039916992188,25.0957431793213,1.06358730792999,0,0,0.417910575866699,9.20882511138916,0
VCFC_275,VCF24A010,2024-10-05,278,48.15257,16.37012,11,0,0,0,0,0,0,0,0,0,0,0,0,-0.463330384,0.07670666,108.35733,74.93569,101342.9,1.067132501,9.0085645,13.672285,13.52043,729.4509,7325177,12.649064,41.069111,423745.8,18.6465,10.285717,1.869101981,14604.578,10,4.29856777191162,68.9176406860352,0,0,0,0,0,0,0,0,0,5.76086378097534,0,0,0,0,0,0,0,18.4262638092041,0,0,0,0,0,0,0,0,0,0.902174770832062,0.225543692708015,0,198.640426635742,14.679762840271,6.06923627853394,1.35326218605042,0,0.167216449975967,8.03371620178223,0
VCFC_276,VCF24A010,2024-10-05,278,48.15257,16.37012,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.463330384,0.07670666,108.35733,74.93569,101342.9,1.067132501,9.0085645,13.672285,13.52043,729.4509,7325177,12.649064,41.069111,423745.8,18.6465,10.285717,1.869101981,14604.578,10,4.29856777191162,68.9176406860352,0,0,0,0,0,0,0,0,0,5.76086378097534,0,0,0,0,0,0,0,18.4262638092041,0,0,0,0,0,0,0,0,0,0.902174770832062,0.225543692708015,0,198.640426635742,14.679762840271,6.06923627853394,1.35326218605042,0,0.167216449975967,8.03371620178223,0
VCFC_278,VCF24A005,2024-10-08,281,48.20219,16.29594,0,0,0,0,0,0,0,7,0,0,0,0,0,-0.255521401,0.07256388,99.62247,81.30375,101231.4,0.963699384,9.2137839,12.56072,13.20311,845.4929,7228574,12.471852,45.045708,434484.7,17.15219,9.469917,2.380218626,10452.618,14,0.320346504449844,0,70.6275787353516,0,0,0,0,0,0,0,0,0,0,1.04841947555542,0,0,0,0,16.1414642333984,9.86360454559326,0,0,0,0,0,0,0,0,0,0,0,0,254.422500610352,12.3379077911377,4.37090253829956,0,0,0.250604093074799,29.8070106506348,0
VCFC_279,VCF24A001,2024-11-11,315,48.29099,16.33058,181,0,0,0,0,1,86,13,0,0,0,0,0,-0.049395605,0,74.28176,88.98249,102926.1,-0.047282469,4.6042347,6.443116,13.11834,870.5637,6911278,5.04215,11.36189,265343.4,12.308866,3.745095,0,15089.335,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212.799850463867,17.1036357879639,6.75534534454346,0,0,0,0.0123457293957472,0
VCFC_280,VCF24A003,2024-11-02,306,48.24752,16.439,16,0,0,0,0,0,0,0,0,0,0,0,0,0.236826379,0.006440441,79.93828,82.68471,102673.9,-0.551038705,9.2449338,12.28627,13.7387,721.7471,7329652,5.429304,7.389541,322603.8,16.167674,8.924443,0.127317275,15449.399,22,0,0,50.8202590942383,1.30788099765778,0,0,0,2.11750340461731,0,0,0,0,0,0,0,0,0,0,0,27.7584896087646,0,0,0,16.0226173400879,0,0,0,0,0,0,0,0,160.52375793457,13.2346849441528,0.752279460430145,0,0,0.263239711523056,4.70637655258179,0
VCFC_282,VCF24A014,2024-11-07,311,48.25268,16.33831,19,0,0,0,0,0,0,0,0,0,0,0,0,0.067840701,7.113606e-06,80.45932,86.34257,102732.5,-0.036840064,7.451202,9.758883,13.25449,864.317,7240516,5.193047,11.820111,320146,14.434723,6.738461,0.033474567,16557.606,19,0.403746008872986,85.7005844116211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.7531681060791,0.11874882131815,0,0,0,0,0,0,0,0,0,0,0,235.147796630859,12.1909818649292,7.02255153656006,0,0,0.283412486314774,25.2730102539062,0
VCFC_283,VCF24A010,2024-11-14,318,48.15257,16.37012,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.185079838,0.0007662514,63.23269,81.17285,102935.4,0.373825784,2.2594378,5.383668,13.52043,729.4509,7325177,5.279424,9.045635,325960.1,10.16925,2.342315,0.026666668,14866.075,10,4.29856777191162,68.9176406860352,0,0,0,0,0,0,0,0,0,5.76086378097534,0,0,0,0,0,0,0,18.4262638092041,0,0,0,0,0,0,0,0,0,0.902174770832062,0.225543692708015,0,198.640426635742,14.679762840271,6.06923627853394,1.35326218605042,0,0.167216449975967,8.03371620178223,0
VCFC_284,VCF24A010,2024-11-14,318,48.15257,16.37012,0,0,3,0,0,0,0,0,0,1,0,0,0,-0.185079838,0.0007662514,63.23269,81.17285,102935.4,0.373825784,2.2594378,5.383668,13.52043,729.4509,7325177,5.279424,9.045635,325960.1,10.16925,2.342315,0.026666668,14866.075,10,4.29856777191162,68.9176406860352,0,0,0,0,0,0,0,0,0,5.76086378097534,0,0,0,0,0,0,0,18.4262638092041,0,0,0,0,0,0,0,0,0,0.902174770832062,0.225543692708015,0,198.640426635742,14.679762840271,6.06923627853394,1.35326218605042,0,0.167216449975967,8.03371620178223,0
VCFC_285,VCF24A005,2024-11-19,323,48.20219,16.29594,0,0,0,0,0,0,5,6,0,0,0,0,0,-0.176139351,0.01516439,51.44757,84.81492,102361.5,1.174673903,1.7042697,4.181352,13.20311,845.4929,7228574,5.16145,12.554454,317876.6,8.376139,1.465426,0.404341013,11132.85,14,0.320346504449844,0,70.6275787353516,0,0,0,0,0,0,0,0,0,0,1.04841947555542,0,0,0,0,16.1414642333984,9.86360454559326,0,0,0,0,0,0,0,0,0,0,0,0,254.422500610352,12.3379077911377,4.37090253829956,0,0,0.250604093074799,29.8070106506348,0
VCFC_286,VCF24A149,2024-11-20,324,48.16594,16.32444,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.102779669,0.01228779,52.12674,80.67634,102154.4,1.271975125,1.1601192,4.361025,13.52439,780.4857,7278145,5.371199,10.801577,329033,8.26523,1.640632,0.375247201,9765.501,12,0,4.87478733062744,0,65.9339370727539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.89786434173584,21.0848770141602,0,0.00584500515833497,0,0.0584500506520271,0,0.0874026417732239,0,0,0,0,0,0,209.014129638672,17.2816219329834,0,0,0,0.455441951751709,33.4316787719727,0
VCFC_287,VCF24A167,2024-11-25,329,48.21736,16.33149,0,0,0,0,0,0,5,0,0,0,0,0,0,-0.18005732,0.0150164,47.59554,77.30742,101752.5,2.274954141,0.3979801,4.176164,13.96078,812.3582,7300218,5.825518,11.177617,330927.9,7.026009,2.088539,0.427182221,8418.985,17,0,0,59.6171188354492,0,0,0,0,0,0,0,0,1.9190536737442,0,0,0,0,0,0,0,37.350944519043,0,0,0,0,0,0,0,0,0,0,0,0,199.626235961914,13.0458030700684,5.23600149154663,0,0,0.387494087219238,22.8795337677002,0
VCFC_288,VCF24A084,2024-11-10,314,48.29387,16.29527,196,4,0,0,0,1,10,1,0,2,0,0,0,0.267107823,1.69305e-05,78.18098,90.89704,102901.9,0.268956388,5.5260445,7.040031,12.79534,946.0264,6789198,4.808842,12.107103,254197.2,12.881297,4.085565,0.006666667,14604.085,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251.712966918945,61.5419120788574,20.177942276001,0,0,0,0.0123457293957472,0
VCFC_289,VCF24A168,2024-12-03,337,48.20605,16.35915,0,0,0,0,0,0,0,0,0,0,0,0,74,-0.417222478,0.008727372,39.20422,73.96453,101992.6,1.802661149,0.0803566,4.480291,14.60256,774.2355,7321146,4.441828,20.360435,293132.2,7.385626,2.855585,0.322083502,6388.362,1,0,0,0,0,41.2424812316895,0,0,0,0,7.41654634475708,0,0,0,0,0,0,0,0,0.187900185585022,47.4979553222656,0,0,0,2.43030476570129,0,0,0,0,0,0,0,0,180.937530517578,21.2245559692383,0.821946799755096,0,0,0.375798910856247,19.7997455596924,0
VCFC_290,VCF24A004,2024-10-31,304,48.22681,16.16493,0,0,0,0,0,0,0,3,0,0,0,0,0,1.592072837,0.01059051,84.97472,89.10595,102618.3,-0.710431991,9.1528493,11.032281,12.19812,1046.7411,6747730,11.796357,56.254288,393526.1,15.956738,8.213764,0.162671798,14485.192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
